Metagenome	Bin Name	Marker Lineage	# Genomes	# Markers	# Marker Sets	0	1	2	3	4	5+	Completeness	Contamination	Domain	Phylum	Class	Order	Family	Genus	Species	FastANI Reference	FastANI Reference Radius	FastANI Taxonomy	FastANI ANI	FastANI Alignment Fraction	Closest Placement Reference	Closest Placement Taxonomy	Closest Placement ANI	Closest Placement Alignment Fraction	Classification Method	Note	Other Related References	MSA AA Percent	RED Value	Warnings	...2	BinContigLenSum	hallmarkSum	gcMean	seqname	max_contigLen	max_score	max_contigLenGroup	full-partial	bin_high_group	bin_high_ContigLenSum	GroupPercent
B2	bin.139	o__Rickettsiales	83	324	211	131	181	10	2	0	0	56.98	4.2	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	64.52	0.8113623354	-	137	1071459	0	36	NODE_626_length_55741_cov_4.578799	55741	NA	Bacteria?	NA	Bacteria?	1007431	94
B2	bin.140	c__Gammaproteobacteria	67	481	276	138	313	30	0	0	0	71.21	7.51	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	13-2-20CM-66-19		-	-	-	-	-	-	-	-	-	ANI	-	GCA_005878835.1, s__13-2-20CM-66-19 sp...	61.68	0.9412669638	-	138	1720683	16	68	NODE_440_length_64970_cov_6.275191	64970	0.993	dsDNAphage	|full	Bacteria?	1646537	95
B2	bin.141	c__Alphaproteobacteria	564	349	230	21	326	2	0	0	0	91.52	0.87	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales_A	UBA9219	JABDFY01		-	-	-	-	-	GCA_903875345.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_A;f__UBA9219;g__JABDFY01;s__JABDFY01 sp903875345	76.97	0.24	taxonomic classification defined by topology and ANI	-	-	91.54	0.8916474101	-	139	1989452	7	59	NODE_21_length_237878_cov_10.599013	237878	NA	Bacteria?	NA	Bacteria?	1922891	96
B2	bin.142	k__Bacteria	901	171	117	41	129	1	0	0	0	68.49	0.85	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	UBA10103		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	68.81	0.9098010894	-	140	1052374	0	55	NODE_86_length_136464_cov_6.806699	136464	NA	Bacteria?	NA	Bacteria?	1027820	97
B2	bin.143	k__Bacteria	88	227	146	45	178	4	0	0	0	85.17	1.54	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	64.11	0.917214577	-	141	2780185	0	60	NODE_155_length_108086_cov_52.255843	108086	NA	Bacteria?	NA	Bacteria?	2759332	99
B2	bin.144	k__Bacteria	5449	104	58	20	44	23	17	0	0	73.09	54.32	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	33.06	0.8807345508	Genome has more than 27.5% of markers with multiple hits	142	1018921	1	50	NODE_687_length_53625_cov_4.881352	53625	NA	Bacteria?	NA	Bacteria?	891232	87
B2	bin.145	k__Bacteria	5449	104	58	22	82	0	0	0	0	69.64	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	C7867-001		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	59.26	0.906350063	-	143	660529	0	57	NODE_721_length_52244_cov_5.258924	52244	NA	Bacteria?	NA	Bacteria?	578902	87
B2	bin.146	k__Bacteria	174	149	89	61	88	0	0	0	0	43.73	0	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	53.6	0.884443039	-	144	647992	0	41	NODE_947_length_45516_cov_6.195596	45516	NA	Bacteria?	NA	Bacteria?	630106	97
B2	bin.147	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	145	553512	19	58	NODE_1014_length_43945_cov_6.485395	43945	0.74	dsDNAphage	|full	dsDNAphage	283362	51
B2	bin.148	k__Bacteria	5449	104	58	53	50	1	0	0	0	77.07	1.72	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella		-	-	-	-	-	GCF_003977615.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__Dyella sp003977615	87.84	0.84	taxonomic classification defined by topology and ANI	-	GCA_903970555.1, s__Dyella sp903970555...	65.06	0.9966229341	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	146	3787261	0	58	NODE_241_length_84714_cov_7.545400	84714	NA	Bacteria?	NA	Bacteria?	3780418	99
B2	bin.149	k__Archaea	207	149	107	139	10	0	0	0	0	2.37	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	147	1433970	0	50	NODE_201_length_92141_cov_4.818691	92141	0.707	NCLDV	|full	Bacteria?	901701	62
B2	bin.150	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148	191606	5	44	NODE_1366_length_38084_cov_4.768282	38084	0.993	dsDNAphage	|full	dsDNAphage	149734	78
B2	bin.151	k__Bacteria	2258	188	117	72	109	7	0	0	0	56.34	3.42	Bacteria	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541	Palsa-295		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCA_013289695.1, s__Palsa-295 sp013289...	51.1	0.9742555283	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	149	2708208	0	59	NODE_676_length_54092_cov_6.570924	54092	NA	Bacteria?	NA	Bacteria?	2708208	100
B2	bin.152	k__Bacteria	5449	104	58	90	9	3	2	0	0	20.69	9.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	150	2324405	8	58	NODE_567_length_57614_cov_7.660679	57614	NA	Bacteria?	NA	Bacteria?	2191561	94
B2	bin.153	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	151	521113	17	38	NODE_882_length_46924_cov_6.060765	46924	0.987	dsDNAphage	|full	dsDNAphage	326938	62
B2	bin.154	k__Bacteria	5449	104	58	76	27	1	0	0	0	30.6	1.72	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	GCA_003139615.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp003139615	77.31	0.26	taxonomic classification defined by topology and ANI	-	-	24.42	0.9217310966	-	152	721010	0	62	NODE_3514_length_21144_cov_3.915454	21144	NA	Bacteria?	NA	Bacteria?	721010	100
B2	bin.155	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153	229095	10	68	NODE_4120_length_19120_cov_3.884553	19120	0.953	dsDNAphage	|full	dsDNAphage	167655	73
B2	bin.156	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	154	85396	0	61	NODE_5673_length_15449_cov_3.300377	15449	0.847	dsDNAphage	|full	dsDNAphage	52352	61
B2	bin.157	k__Bacteria	5449	102	56	75	26	1	0	0	0	29.33	1.79	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	PMNU01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	21.34	0.8784187555	-	155	156347	0	46	NODE_8667_length_11534_cov_3.079275	11534	NA	Bacteria?	NA	Bacteria?	142951	91
B2	bin.158	k__Bacteria	5449	100	55	98	2	0	0	0	0	1.82	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	156	287258	24	69	NODE_147_length_109806_cov_7.295642	109806	0.913	dsDNAphage	|full	dsDNAphage	280664	97
B2	bin.159	k__Bacteria	5449	104	58	81	23	0	0	0	0	32.76	0	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	JABDGC01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	24.86	0.9071738472	-	157	108749	0	47	NODE_10414_length_10174_cov_3.396185	10174	NA	Bacteria?	NA	Bacteria?	102344	94
B2	bin.160	k__Bacteria	2993	147	91	64	58	25	0	0	0	59.66	14.43	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Palsa-1248		-	-	-	-	-	GCA_003152485.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Palsa-1248;s__Palsa-1248 sp003152485	78.47	0.36	taxonomic classification defined by topology and ANI	-	-	39.79	0.9336628774	Genome has more than 11.7% of markers with multiple hits	158	1296054	4	66	NODE_4021_length_19431_cov_3.359569	19431	NA	Bacteria?	NA	Bacteria?	1187599	91
B2	bin.161	k__Bacteria	5449	103	57	88	13	2	0	0	0	20.88	3.51	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	JACDET01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	16.44	0.8903644313	-	159	116873	0	37	NODE_13805_length_8292_cov_3.021367	8292	NA	Bacteria?	NA	Bacteria?	116873	100
B2	bin.162	k__Bacteria	5449	104	58	80	24	0	0	0	0	24.58	0	Bacteria	Bdellovibrionota	Bdellovibrionia_A	UBA1018	UBA1018			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	21.04	0.7571748727	-	160	307009	0	48	NODE_10170_length_10340_cov_3.122995	10340	NA	Bacteria?	NA	Bacteria?	295569	96
B2	bin.163	k__Bacteria	5449	104	58	89	15	0	0	0	0	11.29	0	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA45		-	-	-	-	-	GCA_003222535.1	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA45;s__Gp6-AA45 sp003222535	79.95	0.67	taxonomic classification defined by topology and ANI	-	GCA_003223775.1, s__Gp6-AA45 sp0032237...	10.92	0.9201184036	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	161	49819	0	65	NODE_17914_length_6914_cov_2.846042	6914	NA	Bacteria?	NA	Bacteria?	43838	87
A1	bin.001	k__Bacteria	88	230	148	73	143	13	1	0	0	78.46	9.01	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003455565.1, s__UBA11358 sp0034555...	49.41	0.9489880067	-	0	3069908	4	55	NODE_707_length_36722_cov_4.785938	36722	NA	Bacteria?	NA	Bacteria?	2931630	95
A1	bin.002	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	226227	6	68	NODE_512_length_43090_cov_6.034367	43090	0.973	dsDNAphage	|full	dsDNAphage	219827	97
A1	bin.003	k__Bacteria	5449	104	58	83	18	3	0	0	0	28.51	4.31	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	81.83	0.54	taxonomic classification defined by topology and ANI	-	-	20.45	0.9802597703	-	2	711347	0	35	NODE_1629_length_23292_cov_19.470500	23292	NA	Bacteria?	NA	Bacteria?	672701	94
A1	bin.004	k__Archaea	207	149	107	144	5	0	0	0	0	0.36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	224364	0	53	NODE_1906_length_21440_cov_3.506430	21440	NA	Bacteria?	NA	Bacteria?	190146	84
A1	bin.005	k__Archaea	207	149	107	136	13	0	0	0	0	1.73	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	440999	1	37	NODE_443_length_45577_cov_4.599666	45577	0.827	NCLDV	|full	lavidaviridae	169984	38
A1	bin.006	k__Bacteria	5449	104	58	61	43	0	0	0	0	59.64	0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	PKWO01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	44.23	0.9516674621	-	5	1783236	0	61	NODE_858_length_33326_cov_3.910072	33326	NA	Bacteria?	NA	Bacteria?	1725902	96
A1	bin.007	root	5656	56	24	56	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903970555.1, s__Dyella sp903970555...	13.22	0.9825123062	-	6	247586	0	60	NODE_8584_length_8770_cov_3.079977	8770	NA	Bacteria?	NA	Bacteria?	240520	97
A1	bin.008	k__Archaea	207	149	107	83	56	8	1	1	0	35.6	2.52	Archaea	Huberarchaeota	Huberarchaeia	Huberarchaeales				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	23.87	0.4008901705	-	7	689550	0	57	NODE_4278_length_13327_cov_3.331299	13327	NA	Bacteria?	NA	Bacteria?	652525	94
A1	bin.009	k__Bacteria	5449	104	58	63	40	1	0	0	0	59.77	1.72	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Granulicella_A		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_000178955.2, s__Granulicella_A mal...	46.73	0.9918755007	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	8	4587101	16	57	NODE_43_length_111166_cov_14.868780	111166	NA	Bacteria?	NA	Bacteria?	4276588	93
A1	bin.010	k__Archaea	207	149	107	138	11	0	0	0	0	6.07	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	201265	0	52	NODE_2514_length_18247_cov_3.763467	18247	NA	Bacteria?	NA	Bacteria?	201265	100
A1	bin.011	c__Deltaproteobacteria	83	247	155	31	202	13	0	1	0	87.04	5.73	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	84.85	0.803787579	-	10	7685129	6	68	NODE_77_length_95026_cov_5.620632	95026	NA	Bacteria?	NA	Bacteria?	7518878	97
A1	bin.012	k__Bacteria	5449	104	58	98	6	0	0	0	0	6.02	0	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_010727945.1, s__Mycobacterium cook...	10.14	0.9810443193	Genome domain questionable ( 10.8% Bacterial, 1.6% Archaeal)	11	24533	0	63	NODE_12349_length_7054_cov_2.896414	7054	0.673	NCLDV	|full	Bacteria?	17479	71
A1	bin.013	k__Bacteria	5449	104	58	70	31	3	0	0	0	42.87	4.31	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	29.66	0.8724929273	-	12	641005	1	55	NODE_3423_length_15225_cov_3.198550	15225	NA	Bacteria?	NA	Bacteria?	611647	95
A1	bin.014	k__Bacteria	5449	100	55	80	17	3	0	0	0	30	2.73	Bacteria	FCPU426	Palsa-1180	Palsa-1180	Palsa-1180	Bog-1183		-	-	-	-	-	GCA_003136635.1	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	82.62	0.68	taxonomic classification defined by topology and ANI	-	GCA_013286205.1, s__Bog-1183 sp0132862...	19.5	0.9717906045	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	13	454534	0	49	NODE_3127_length_16070_cov_3.421855	16070	NA	Bacteria?	NA	Bacteria?	444225	97
A1	bin.015	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	66236	0	35	NODE_9664_length_8173_cov_3.855014	8173	NA	Bacteria?	NA	Bacteria?	54949	82
A1	bin.016	k__Bacteria	5449	104	58	98	6	0	0	0	0	8.62	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	31870	1	66	NODE_8920_length_8567_cov_3.419408	8567	1	dsDNAphage	|full	Bacteria?	17876	56
A1	bin.017	k__Bacteria	88	227	146	166	61	0	0	0	0	27.72	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	20.73	0.8973362273	-	16	171297	0	59	NODE_8879_length_8590_cov_3.284359	8590	NA	Bacteria?	NA	Bacteria?	165899	96
A1	bin.018	k__Bacteria	5449	104	58	23	61	19	1	0	0	82.45	14.36	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	SCGC-AG-212-F23		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	61.07	0.8623558419	Genome has more than 12.5% of markers with multiple hits	17	2241480	0	39	NODE_923_length_32096_cov_4.467744	32096	NA	Bacteria?	NA	Bacteria?	2138355	95
A1	bin.019	o__Rhodospirillales	63	336	201	83	249	4	0	0	0	85.5	1.14	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	CAJCIS01		-	-	-	-	-	GCA_903970435.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAJCIS01;s__CAJCIS01 sp903970435	77.47	0.33	taxonomic classification defined by topology and ANI	-	-	71.47	0.9204732983	-	18	4082697	1	64	NODE_239_length_60586_cov_9.576250	60586	NA	Bacteria?	NA	Bacteria?	4025966	98
A1	bin.020	k__Bacteria	88	230	148	41	148	39	2	0	0	91.12	21.04	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003139955.1, s__UBA11358 sp0031399...	61.01	0.9052160197	Genome has more than 11.7% of markers with multiple hits	19	4338993	2	55	NODE_161_length_70189_cov_9.215787	70189	NA	Bacteria?	NA	Bacteria?	4245404	97
A1	bin.021	o__Rhizobiales	92	481	319	208	259	14	0	0	0	58.87	2.68	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus		-	-	-	-	-	GCF_009765995.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp009765995	81.28	0.57	taxonomic classification defined by topology and ANI	-	GCA_004799435.1, s__Roseiarcus sp00479...	46.58	0.9711923639	-	20	1964525	4	62	NODE_2996_length_16456_cov_3.156881	16456	NA	Bacteria?	NA	Bacteria?	1913091	97
A1	bin.022	k__Bacteria	5449	104	58	86	15	3	0	0	0	26.72	5.17	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	81.14	0.45	taxonomic classification defined by topology and ANI	-	-	15.21	0.9786813496	-	21	261880	0	36	NODE_5793_length_11078_cov_3.414588	11078	NA	Bacteria?	NA	Bacteria?	253897	96
A1	bin.023	k__Bacteria	5449	104	58	0	7	7	5	4	81	100	1564.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	73462701	208	58	NODE_79_length_94046_cov_4.912141	94046	NA	Bacteria?	NA	Bacteria?	69837168	95
A1	bin.024	k__Bacteria	5449	104	58	104	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	337430	20	36	NODE_5_length_205290_cov_15.480376	205290	1	dsDNAphage	|full	dsDNAphage	337430	100
A1	bin.025	k__Bacteria	5449	104	58	70	31	3	0	0	0	48.04	5.17	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavipsychrobacter		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903882965.1, s__Flavipsychrobacter...	24.84	0.9647622297	-	24	560987	0	40	NODE_1701_length_22854_cov_4.428835	22854	NA	Bacteria?	NA	Bacteria?	523797	93
A1	bin.026	c__Gammaproteobacteria	1097	270	172	44	222	4	0	0	0	93.74	0.87	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	81.52	0.8312273909	-	25	2808080	0	40	NODE_24_length_129488_cov_6.211986	129488	NA	Bacteria?	NA	Bacteria?	2802732	99
A1	bin.027	k__Bacteria	5449	104	58	81	22	1	0	0	0	37.93	1.72	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter		-	-	-	-	-	-	-	-	-	ANI	-	GCA_013288235.1, s__Mucilaginibacter s...	30.2	0.9635572808	-	26	1294157	7	40	NODE_2370_length_18919_cov_3.388200	18919	NA	Bacteria?	NA	Bacteria?	1130440	87
A1	bin.028	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	158651	4	49	NODE_2535_length_18168_cov_6.501297	18168	NA	Bacteria?	NA	Bacteria?	127664	80
A1	bin.029	k__Bacteria	5449	104	58	73	31	0	0	0	0	43.1	0	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	CAIVDV01		-	-	-	-	-	GCA_903832475.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAIVDV01;s__CAIVDV01 sp903832475	-	-	taxonomic classification defined by topology and ANI	-	GCA_903832055.1, s__CAIVDV01 sp9038320...	34.13	0.9530103585	-	28	3263667	14	59	NODE_51_length_105431_cov_21.824049	105431	NA	Bacteria?	NA	Bacteria?	3117388	95
A1	bin.030	k__Bacteria	2258	188	117	43	50	78	13	4	0	90.78	73.37	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Palsa-343		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003166955.1, s__Palsa-343 sp003166...	27.91	0.9243881888	Genome has more than 55.0% of markers with multiple hits	29	8716854	15	61	NODE_207_length_64159_cov_7.730532	64159	NA	Bacteria?	NA	Bacteria?	8513607	97
A1	bin.031	k__Bacteria	5449	104	58	81	20	3	0	0	0	35.5	5.17	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia		-	-	-	-	-	-	-	-	-	ANI	-	GCF_900141745.1, s__Paraburkholderia p...	22.67	0.9933562959	Genome has more than 10.8% of markers with multiple hits	30	6185281	7	61	NODE_386_length_48964_cov_7.521499	48964	NA	Bacteria?	NA	Bacteria?	6033845	97
A1	bin.032	k__Bacteria	5449	104	58	32	71	1	0	0	0	72.23	1.72	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	PALSA-1337	PALSA-1337		-	-	-	-	-	GCA_003151615.1	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__PALSA-1337;g__PALSA-1337;s__PALSA-1337 sp003151615	80.27	0.56	taxonomic classification defined by topology and ANI	-	-	51.52	0.9536167472	-	31	618168	2	50	NODE_194_length_65924_cov_5.662330	65924	0.907	dsDNAphage	|0_partial	Bacteria?	492958	79
A1	bin.033	k__Bacteria	5449	104	58	82	22	0	0	0	0	19.67	0	Bacteria	FCPU426	Palsa-1180	Palsa-1180	Palsa-1180	Bog-1183		-	-	-	-	-	GCA_003136635.1	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	82.43	0.78	taxonomic classification defined by topology and ANI	-	GCA_013286205.1, s__Bog-1183 sp0132862...	14.37	0.9700878827	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	32	194633	0	46	NODE_3532_length_14918_cov_3.651887	14918	NA	Bacteria?	NA	Bacteria?	194633	100
A1	bin.034	k__Bacteria	2258	187	116	35	144	8	0	0	0	84.22	6.11	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus		-	-	-	-	-	GCA_003140785.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003140785	77.99	0.33	taxonomic classification defined by topology and ANI	-	GCA_002314435.1, s__Terracidiphilus sp...	74.39	0.95417568	-	33	3809219	1	60	NODE_121_length_80764_cov_6.969867	80764	NA	Bacteria?	NA	Bacteria?	3780218	99
A1	bin.035	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	561903	22	51	NODE_15_length_138487_cov_5.189003	138487	0.98	dsDNAphage	|full	dsDNAphage	424038	75
A1	bin.036	k__Bacteria	5449	104	58	70	33	1	0	0	0	53.45	1.72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Herminiimonas		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_000026125.1, s__Herminiimonas arse...	46.2	0.978308681	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	35	1072623	1	54	NODE_691_length_37145_cov_3.803909	37145	NA	Bacteria?	NA	Bacteria?	1062246	99
A1	bin.037	k__Bacteria	5449	104	58	91	13	0	0	0	0	21.55	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter		-	-	-	-	-	GCF_009766065.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter sp009766065	93.04	0.92	taxonomic classification defined by topology and ANI	-	GCF_002001175.1, s__Rhodanobacter sp00...	14.65	0.9960240943	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	36	744853	2	62	NODE_493_length_43660_cov_11.826327	43660	1	dsDNAphage	|full	Bacteria?	701193	94
